country,name,symbol,tag,id,issuer,isin,asset class
finland,Nordea Säästö 25 T Eur,0P0000102G,nordea-saasto-25-tuotto,1027339,Nordea Funds Oy,FI0008807441,equity
finland,Nordea Maailma Osinko A K Eur,0P0000Y41E,nordea-maailma-osinko-a-k-eur,1129929,Nordea Funds Oy,FI4000052170,equity
finland,Nordea Maailma Osinko B K Eur,0P0000Y41G,nordea-maailma-osinko-b-kasvu,1129701,Nordea Funds Oy,FI4000052204,equity
finland,Nordea Maailma Osinko I K Eur,0P0000Y41I,nordea-maailma-osinko-i-kasvu,1129699,Nordea Funds Oy,FI4000052238,equity
finland,Nordea Maailma Osinko B T Eur,0P0000Y41H,nordea-maailma-osinko-b-tuotto,1129700,Nordea Funds Oy,FI4000052196,equity
finland,Nordea Maailma Osinko I T Eur,0P0000Y41J,nordea-maailma-osinko-i-tuotto,1129698,Nordea Funds Oy,FI4000052246,equity
finland,Nordea Maailma Osinko A T Eur,0P0000Y41F,nordea-maailma-osinko-a-t-eur,1129702,Nordea Funds Oy,FI4000052188,equity
finland,Danske Invest Yhteisökorko Acc,0P00000NGR,danske-invest-yhteisokorko-acc,1027291,Danske Invest Rahastoyhtiö Oy,FI0008803184,bond
finland,Danske Invest Kompassi 25 Acc,0P00000NIE,danske-invest-kompassi-25-acc,1031796,Danske Invest Rahastoyhtiö Oy,FI0008803309,equity
finland,Danske Invest Kompassi 25 Inc,0P00000NIC,danske-invest-kompassi-25-inc,1027300,Danske Invest Rahastoyhtiö Oy,FI0008803317,equity
finland,Nordea Global Passiv B Avkastningsandel Eur,0P0000X6SU,nordea-maailma-indeksirahasto-b-tuo,1027417,Nordea Funds Oy,FI4000046677,equity
finland,Nordea Global Passiv I Avkastningsandel Eur,0P0000X6SS,nordea-maailma-indeksirahasto-i-tuo,1027416,Nordea Funds Oy,FI4000046651,equity
finland,Nordea Global Passiv I Tillväxtningsandel Eur,0P0000X6SR,nordea-maailma-indeksirahasto-i-kas,1027415,Nordea Funds Oy,FI4000046644,equity
finland,Op-yrityslaina A,0P00000KKW,op-yrityslaina-a,1027261,OP-Rahastoyhtiö Oy,FI0008805304,bond
finland,Nordea Global Passiv B Tillväxtningsandel Eur,0P0000X6ST,nordea-maailma-indeksirahasto-b-eur,1031838,Nordea Funds Oy,FI4000046669,equity
finland,Op-yrityslaina B,0P00000NKI,op-yrityslaina-b,1027306,OP-Rahastoyhtiö Oy,FI0008803374,bond
finland,Nordea Maailma Indeksirahasto B Kasvu,0P0000XAIN,nordea-maailma-indeksirahasto-b-sek,1031840,Nordea Funds Oy,FI4000046685,equity
finland,Nordea Maailma Indeksirahasto B Kasvu,0P0000YRK0,nordea-maailma-indeksirahasto-b-nok,1031839,Nordea Funds Oy,FI4000046693,equity
finland,Nordea Premium Varainhoito Tasapaino T Eur,0P00000L71,nordea-premium-varainhoito-tasapait,1027270,Nordea Funds Oy,FI0008806427,equity
finland,Nordea Yhteisö Varainhoito Tasapaino K Eur,0P00012TNE,nordea-yhteiso-varainhoito-tasapa-k,1129833,Nordea Funds Oy,FI4000090220,equity
finland,Nordea Yhteisö Varainhoito Tasapaino T Eur,0P00012TNF,nordea-yhteiso-varainhoito-tasapa-t,1129832,Nordea Funds Oy,FI4000090196,equity
finland,Nordea Premium Varainhoito Tasapaino K Eur,0P00000L6Z,nordea-premium-varainhoito-tasapaik,1027269,Nordea Funds Oy,FI0008806419,equity
finland,Tundra Sustainable Frontier Fund C Eur,0P0000YZ4T,tundra-frontier-opp-euro-c,1027428,Tundra Fonder AB,SE0005222338,equity
finland,Op-vuokratuotto B,0P0000ZE23,op-vuokratuotto-b,1129904,OP-Rahastoyhtiö Oy,FI4000060934,equity
finland,Nordea Fixed Income Credit Opportunities C K Eur,0P0001838P,nordea-fixed-income-credit-opp-c-k,1129852,Nordea Funds Oy,FI4000148069,bond
finland,Nordea Euro Obligaatio I K Eur,0P0000G0XC,nordea-euro-obligaatio-i-kasvu,1027385,Nordea Funds Oy,FI0008813159,bond
finland,Nordea Euro Obligaatio A T Eur,NEOBLIGAT,nordea-euro-obligaatio-a-tuotto,1011243,Nordea Funds Oy,FI0008800040,bond
finland,Nordea Euro Obligaatio A K Eur,0P00000NMR,nordea-euro-obligaatio-a-kasvu,1031837,Nordea Funds Oy,FI0008801451,bond
finland,Nordea Säästö 50 K Eur,0P00000HMG,nordea-saasto-50-kasvu,1027252,Nordea Funds Oy,FI0008806807,equity
finland,Nordea Säästö 50 T Eur,0P00000HMJ,nordea-saasto-50-tuotto,1027253,Nordea Funds Oy,FI0008806815,equity
france,Carmignac Patrimoine A Eur Ydis,0P0000WH6M,carmignac-patrimoine-a-eur-ydis,1123539,Carmignac Gestion,FR0011269588,equity
france,Carmignac Patrimoine A Chf Acc Hdg,0P0000WH6N,carmignac-patrimoine-a-chf-acc-hdg,1032519,Carmignac Gestion,FR0011269596,equity
france,Carmignac Patrimoine A Usd Acc Hdg,0P0000WH6O,carmignac-patrimoine-a-usd-acc-hdg,1032518,Carmignac Gestion,FR0011269067,equity
france,Carmignac Patrimoine A Eur Acc,0P00000FB4,carmignac-patrimoine-a-eur-acc,1073074,Carmignac Gestion,FR0010135103,equity
france,Amundi 6 M I,0P00000UP0,amundi-6-m-i,1032529,Amundi,FR0007032990,bond
france,Carmignac Sécurité A Eur Acc,0P00000FB8,carmignac-securite-a-eur-acc,1032541,Carmignac Gestion,FR0010149120,bond
france,Carmignac Sécurité A Eur Ydis,0P0000WG8E,carmignac-securite-a-eur-ydis,1032379,Carmignac Gestion,FR0011269083,bond
france,Afer-sfer,0P00000QUN,afer-sfer,1026209,Aviva Investors France,FR0000299364,equity
france,Groupama Entreprises N,0P00001S8S,groupama-entreprises-n,1116505,Groupama Asset Management,FR0010288316,bond
france,Amundi 12 M E,0P0000P0VN,amundi-12-m-e,1032466,Amundi,FR0010830885,bond
france,Amundi 12 M Dp,0P0000WXE8,amundi-12-m-dp,1032524,Amundi,FR0011307057,bond
france,Amundi 12 M I,0P0000P0VQ,amundi-12-m-i,1032465,Amundi,FR0010830844,bond
france,H2o Multibonds Ieur C,0P0000PUXN,h2o-multibonds-i,1032471,H2O AM LLP,FR0010930438,bond
france,H2o Multibonds Reur C,0P0000PUXM,h2o-multibonds-rc,1032469,H2O AM LLP,FR0010923375,bond
france,H2o Multibonds Iusd C,0P0000PUXO,h2o-multibonds-iusd,1032470,H2O AM LLP,FR0010930735,bond
france,H2o Multibonds Sreur C,0P0001FINC,h2o-multibonds-sreur(c),1122235,H2O AM LLP,FR0013393329,bond
france,H2o Adagio Eur-i C,0P0000PUYB,h2o-adagio-i-c,1121196,H2O AM LLP,FR0010929794,other
france,H2o Adagio Eur-sr C,0P0001FINF,h2o-adagio-eur-sr-c,1128959,H2O AM LLP,FR0013393188,other
france,H2o Adagio Eur-r C,0P0000PUYA,h2o-adagio-r-c,1122434,H2O AM LLP,FR0010923359,other
france,Magellan I,0P0000WG7Y,magellan-i,1032513,Comgest,FR0011238344,equity
france,Magellan C,0P00000PM7,magellan-c,1032547,Comgest,FR0000292278,equity
france,Magellan A,0P00001WDG,magellan-a,1032577,Comgest,FR0010259317,equity
france,Oddo Bhf Avenir Europe Ci-eur,0P0000270W,oddo-avenir-europe-ci-eur,1032332,Oddo BHF Asset Management SAS,FR0010251108,equity
france,Oddo Bhf Avenir Europe Dr-eur,0P0000XTRU,oddo-avenir-europe-dr-eur,1032530,Oddo BHF Asset Management SAS,FR0011380070,equity
france,Oddo Bhf Avenir Europe Cn-eur,0P0000TJ8Q,oddo-avenir-europe-cn-eur,1032357,Oddo BHF Asset Management SAS,FR0011036920,equity
france,Oddo Bhf Avenir Europe Cr-eur,0P00000QLM,oddo-avenir-europe-cr-eur,1032571,Oddo BHF Asset Management SAS,FR0000974149,equity
france,Renaissance Europe I,0P0000P8LX,renaissance-europe-i,1026530,Comgest,FR0010913624,equity
france,Afer Actions Euro Isr I,0P0000KD20,afer-actions-euro-i,1026476,Aviva Investors France,FR0010505164,equity
france,Moneta Multi Caps D,0P0000ZTG6,moneta-multi-caps-d,1032343,Moneta Asset Management,FR0011495951,equity
france,Afer Actions Euro Isr A,0P00000EVI,afer-actions-euro-a,1026030,Aviva Investors France,FR0007024393,equity
france,Moneta Multi Caps C,0P00005ZUG,moneta-multi-caps-c,1032473,Moneta Asset Management,FR0010298596,equity
france,Lazard Convertible Global K,0P000147F7,lazard-convertible-global-k,1026738,Lazard Frères Gestion,FR0011575240,bond
france,Lazard Convertible Global Rc Eur,0P0000NC1C,lazard-convertible-global-r,1032425,Lazard Frères Gestion,FR0010858498,bond
france,Lazard Convertible Global Ic Eur,0P00000PYI,lazard-convertible-global-a,1032559,Lazard Frères Gestion,FR0000098683,bond
france,Bnp Paribas Aqua I,0P0000IST6,bnp-paribas-aqua-i,1032416,BNP Paribas Asset Management France,FR0010678433,equity
france,Bnp Paribas Aqua Classic,0P0000IT7S,bnp-paribas-aqua-classic,1032417,BNP Paribas Asset Management France,FR0010668145,equity
france,Cs Invm Fds 2 - Credit Suisse (lux) Robotics Equity Fund B Usd,0P000185BS,credit-suiss-global-robotics-b-usd,1065459,Credit Suisse Fund Management S.A.,LU1330433571,equity
france,R-co Valor D Eur,0P00017SX1,r-valor-d-eur,1032486,Rothschild Asset Management,FR0011261189,equity
france,R-co Valor C Eur,0P00017T6E,r-valor-c-eur,1032363,Rothschild Asset Management,FR0011253624,equity
france,R-co Valor F Eur,0P00017SX2,r-valor-f-eur,1032487,Rothschild Asset Management,FR0011261197,equity
france,R-co Valor P Eur,0P00013OUP,r-valor-p-eur,1082144,Rothschild Asset Management,FR0011847409,equity
france,Sextant Grand Large A,0P00000EUQ,sextant-grand-large-a,1032602,Amiral Gestion,FR0010286013,equity
france,Cpr Oblig 12 Mois I,0P0000Q1OM,cpr-oblig-12-mois-i,1026540,CPR Asset Management,FR0010934042,bond
france,Cpr Oblig 12 Mois P,0P00000QOF,cpr-oblig-12-mois-p,1026199,CPR Asset Management,FR0010304089,bond
france,Vivaccio Actions Vivaccio Actions,0P00005WBE,vivaccio-actions-vivaccio-actions,1026367,La Banque Postale Asset Management,FR0010241919,equity
france,Vivaccio Actions Gmo Actions,0P00007U67,vivaccio-actions-gmo-actions,1026382,La Banque Postale Asset Management,FR0010316224,equity
france,Centifolia,0P00018NLA,centifolia,1032364,,FR0011710631,other
france,Tikehau Taux Variables P,0P0000MLKT,tikehau-taux-variables-p,1032442,Tikehau Investment Management,FR0010819821,bond
france,Tikehau Taux Variables A,0P0000MLKP,tikehau-taux-variables-a,1032443,Tikehau Investment Management,FR0010814806,bond
france,H2o Moderato Eur-r C,0P0000PUY6,h2o-moderato-r-c,1121197,H2O AM LLP,FR0010923367,other
france,Groupama Avenir Euro N,0P000023TH,groupama-avenir-euro-n,1031376,Groupama Asset Management,FR0010288308,equity
france,Groupama Avenir Euro Mc,0P0000KABF,groupama-avenir-euro-mc,1032445,Groupama Asset Management,FR0010589325,equity
france,Groupama Avenir Euro I,0P00000JPM,groupama-avenir-euro-i,1032544,Groupama Asset Management,FR0000990038,equity
france,Cm-cic Europe Growth C,0P00001PDT,cm-cic-europe-growth-c,1026277,CM-CIC Asset Management,FR0010037341,equity
france,Flexigestion Patrimoine,0P00005W9T,flexigestion-patrimoine,1032351,CM-CIC Asset Management,FR0010259424,equity
france,Centifolia C,0P00000NME,centifolia-c,1073095,DNCA Finance S.A,FR0007076930,equity
france,H2o Allegro Eur-r C,0P0000SPDY,h2o-allegro-r-c,1096208,H2O AM LLP,FR0011015460,other
france,H2o Allegro Eur-sr C,0P0001FINB,h2o-allegro-eur-sr-c,1141704,H2O AM LLP,FR0013393220,equity
france,Comgest Monde I,0P0000TO0A,comgest-monde-i,1032441,Comgest,FR0011007251,equity
france,Comgest Monde C,0P00000PMA,comgest-monde-c,1032548,Comgest,FR0000284689,equity
france,Groupama Equilibre N,0P00000MVK,groupama-equilibre-i,1026120,Groupama Asset Management,FR0010013961,equity
france,Groupama Equilibre Gdm,0P00015XFQ,groupama-equilibre-gdm,1026748,Groupama Asset Management,FR0011536655,equity
france,Swiss Life Funds (f) Bond 6m I,0P0000PNYM,swiss-life-funds-f-bond-cash-equiva,1026532,Swiss Life Asset Management (France),FR0010899179,bond
france,Cpr Croissance Réactive P,0P00000CGO,cpr-croissance-reactive-p,1032579,CPR Asset Management,FR0010097683,equity
france,Cpr Croissance Réactive I,0P0000S1WI,cpr-croissance-reactive-i,1032405,CPR Asset Management,FR0010965137,equity
france,Sg Flexible Pc,0P00000H99,sg-flexible-pc,1026085,Société Générale Gestion,FR0007468830,equity
france,Union Obli Moyen Terme C,0P00000H19,union-obli-moyen-terme-c,1141758,CM-CIC Asset Management,FR0010291591,bond
france,Impact Es Oblig Euro I,0P0000ZDEL,impact-es-oblig-euro-i,1026676,Natixis Asset Management,FR0011439116,bond
france,Bnp Paribas Développement Humain I,0P0000Y1WM,bnp-paribas-developpement-humain-i,1032419,BNP Paribas Asset Management France,FR0011383058,equity
france,Bnp Paribas Développement Humain Classic,0P00000MQC,bnp-paribas-developpement-humain-cl,1032492,BNP Paribas Asset Management France,FR0010077412,equity
france,Camgestion Convertibles Europe I,0P0000KO0T,camgestion-convertibles-europe-i,1032330,BNP Paribas Asset Management France,FR0010522193,bond
france,Camgestion Convertibles Europe Classic,0P00000F9H,camgestion-convertibles-europe-clas,1032545,BNP Paribas Asset Management France,FR0000285629,bond
france,Camgestion Convertibles Europe R,0P0000TNBO,camgestion-convertibles-europe-r,1032477,BNP Paribas Asset Management France,FR0011031681,bond
france,Bft Crédit 12 Mois Isr Ic,0P0000MOYN,bft-credit-12-mois-isr-ic,1026503,BFT Investment Managers,FR0010796433,bond
france,Echiquier Agenor Mid Cap Europe I,0P0000VGFM,echiquier-agenor-i,1032433,La Financière de l'Echiquier,FR0011188259,equity
france,Echiquier Agenor Mid Cap Europe G,0P0000OQRI,echiquier-agenor-g,1032464,La Financière de l'Echiquier,FR0010581710,equity
france,Echiquier Agenor Mid Cap Europe A,0P00000TJG,echiquier-agenor-mid-cap-europe-a,1129337,La Financière de l'Echiquier,FR0010321810,equity
france,Alm Dynamic,0P00000PWJ,alm-dynamic,1026143,AG2R La Mondiale Gestion d'Actifs,FR0007025184,equity
france,Alm Offensif,0P00000GIZ,alm-offensif,1026067,AG2R La Mondiale Gestion d'Actifs,FR0007044797,equity
france,H2o Multistrategies R C,0P0000PUXG,h2o-multistrategies-r,1118149,H2O AM LLP,FR0010923383,other
france,H2o Multistrategies I C,0P0000PUXH,h2o-multistrategies-i,1082142,H2O AM LLP,FR0010930446,other
france,Amundi Rendement Plus I2 C,0P0000SX5S,amundi-rendement-plus-i2c,1026564,Amundi,FR0011027283,equity
france,Amundi Rendement Plus I C,0P00002AFX,amundi-rendement-plus-ic,1032337,Amundi,FR0010115295,equity
france,Vega Euro Rendement Rc,0P0000Y0RR,vega-euro-rendement-rc,1026657,Vega Investment Managers,FR0011037894,equity
france,Amundi Resa Oblig Diversifié Nc,0P00006EEH,amundi-resa-oblig-diversifie-nc,1026377,Amundi,FR0010185637,bond
france,Echiquier Arty A,0P0000GBJZ,echiquier-arty,1032370,La Financière de l'Echiquier,FR0010611293,equity
france,Echiquier Arty I,0P00011PMW,echiquier-arty-i,1032396,La Financière de l'Echiquier,FR0011645555,equity
france,Echiquier Arty D,0P00013MP6,echiquier-arty-d,1032432,La Financière de l'Echiquier,FR0011667989,equity
france,Ostrum Ultra Short Term Bonds Plus Si C,0P0000WMGT,natixis-ultra-short-term-bonds-plus,1026624,Natixis Asset Management,FR0007053749,bond
france,Allianz Euro Oblig Court Terme Isr I C/d,0P0000UHY8,allianz-euro-oblig-court-terme-isr,1032399,Allianz Global Investors GmbH,FR0010914572,bond
france,Edr Sicav - Tricolore Rendement K Eur,0P0000JAUJ,edmond-de-rothschild-tricolore-rend,1032434,Edmond de Rothschild Asset Management (France),FR0010705145,equity
france,Edr Sicav - Tricolore Rendement I Eur,0P0000GB2T,edmond-de-rothschild-tricolore-reni,1032395,Edmond de Rothschild Asset Management (France),FR0010594325,equity
france,Aviva Investors Conviction,0P00000IHN,aviva-investors-conviction,1026108,Aviva Investors France,FR0007069554,equity
france,Aviva Investors Valorisation,0P00000IHK,aviva-investors-valorisation,1026107,Aviva Investors France,FR0007069547,equity
france,Alm Classic,0P00000PWH,alm-classic,1026141,AG2R La Mondiale Gestion d'Actifs,FR0007025192,equity
france,29 Haussmann Euro Rendement C,0P0000RQ6U,29-haussmann-euro-rendement-c,1026544,SG 29 Haussmann,FR0010902726,equity
france,Cpr Usa Esg O,0P0000KLBM,cpr-usa-o,1026478,CPR Asset Management,FR0010593830,equity
france,Cpr Usa Esg I,0P000085GV,cpr-usa-i,1026384,CPR Asset Management,FR0010507913,equity
france,Oddo Bhf Avenir Cn-eur,0P00017JNK,oddo-bhf-avenir-cn-eur,1089527,Oddo BHF Asset Management SAS,FR0012806578,equity
france,Aviva Conviction Patrimoine,0P00000PUG,aviva-conviction-patrimoine,1026138,Aviva Investors France,FR0007032735,equity
germany,Dws Top Dividende Fd,0P0000ZBGA,dws-top-dividende-fd,1034593,Deutsche Asset Management Investment GmbH,DE000DWS1VB9,equity
germany,Dws Top Dividende Ld,0P00000G7B,dws-top-dividende-ld,1034594,Deutsche Asset Management Investment GmbH,DE0009848119,equity
germany,Dws Top Dividende Ldq,0P00015F4E,dws-top-dividende-ldq,1034595,Deutsche Asset Management Investment GmbH,DE000DWS18N0,equity
germany,Privatfonds: Kontrolliert,0P0000OQ3Q,privatfonds:-kontrolliert,1034648,Union Investment Privatfonds GmbH,DE000A0RPAM5,equity
germany,Deka-immobilieneuropa,0P00000KS2,deka-immobilieneuropa,1094216,Deka Immobilien Investment GmbH,DE0009809566,equity
germany,Hausinvest,0P00000MI5,hausinvest,1094215,Commerz Real Investment GmbH,DE0009807016,equity
germany,Uniimmo: Deutschland,0P00000D41,uniimmo:-deutschland,1094213,Union Investment Real Estate GmbH,DE0009805507,equity
germany,Dws Vermögensbildungsfonds I Ld,0P00000CQS,dws-vermogensbildungsfonds-i-ld,1034599,Deutsche Asset Management Investment GmbH,DE0008476524,equity
germany,Grundbesitz Europa Rc,0P00000D2T,grundbesitz-europa-rc,1094214,RREEF Investment GmbH,DE0009807008,equity
germany,Uniglobal I,0P0000IWCT,uniglobal-i,1034675,Union Investment Privatfonds GmbH,DE000A0M80N0,equity
germany,Uniglobal,0P00000P01,uniglobal,1034674,Union Investment Privatfonds GmbH,DE0008491051,equity
germany,Comgest Growth Emerging Markets Eur Z Acc,0P000104OI,emerging-markets-eur-z-acc,1032781,Comgest Asset Management Intl Ltd,IE00BD5HXC97,equity
germany,Comgest Growth Emerging Markets Eur I Acc,0P0000VCRJ,emerging-markets-eur-i-acc,1032779,Comgest Asset Management Intl Ltd,IE00B4VRKF23,equity
germany,Comgest Growth Emerging Markets Eur R Acc,0P0000WDH7,emerging-markets-eur-r-acc,1032780,Comgest Asset Management Intl Ltd,IE00B65D2871,equity
germany,Dws Deutschland Lc,0P00000CT1,dws-deutschland-lc,1034585,Deutsche Asset Management Investment GmbH,DE0008490962,equity
germany,Unirak,0P00000OXJ,unirak,1034678,Union Investment Privatfonds GmbH,DE0008491044,equity
germany,Unirak -net-,0P0000G0GN,unirak-net,1034679,Union Investment Privatfonds GmbH,DE0005314462,equity
germany,Dws Akkumula Lc,0P00000CRZ,dws-akkumula-lc,1034579,Deutsche Asset Management Investment GmbH,DE0008474024,equity
germany,Dekafonds Cf,0P00000EHB,dekafonds-cf,1094206,Deka Investment GmbH,DE0008474503,equity
germany,Unifavorit: Aktien,0P00001FH2,unifavorit:-aktien,1034671,Union Investment Privatfonds GmbH,DE0008477076,equity
germany,Unifavorit: Aktien I,0P0000IWCX,unifavorit:-aktien-i,1034672,Union Investment Privatfonds GmbH,DE000A0M80M2,equity
germany,Unifavorit: Aktien -net-,0P0000F86Y,unifavorit:-aktien-net,1034673,Union Investment Privatfonds GmbH,DE0008007519,equity
germany,Dws Aktien Strategie Deutschland Lc,0P00000CS3,dws-aktien-strategie-deutschland-lc,1034582,Deutsche Asset Management Investment GmbH,DE0009769869,equity
germany,Acatis Gané Value Event Fonds A,0P0000IVPG,acatis-gane-value-event-fonds-ui-a,1034523,Universal-Investment GmbH,DE000A0X7541,equity
germany,Acatis Gané Value Event Fonds B,0P0000Q5C2,acatis-gane-value-event-fonds-ui-b,1034524,Universal-Investment GmbH,DE000A1C5D13,equity
germany,Acatis Gané Value Event Fonds C,0P0000Z65C,acatis-gane-value-event-fonds-ui-c,1034525,Universal-Investment GmbH,DE000A1T73W9,equity
germany,Comgest Growth Europe Eur I Acc,0P0000VCRK,europe-eur-i-acc,1032786,Comgest Asset Management Intl Ltd,IE00B5WN3467,equity
germany,Comgest Growth Europe Eur Z Acc,0P000104OJ,europe-eur-z-acc,1032787,Comgest Asset Management Intl Ltd,IE00BD5HXD05,equity
germany,Dws Investa Ld,0P00000OUU,dws-investa,1034591,Deutsche Asset Management Investment GmbH,DE0008474008,equity
germany,Kapital Plus A Eur,0P00000CNL,kapital-plus-a-eur,1034626,Allianz Global Investors GmbH,DE0008476250,equity
germany,Unifonds,0P00000P02,unifonds,1094209,Union Investment Privatfonds GmbH,DE0008491002,equity
germany,Wellington Opportunistic Emerging Markets Debt Fund S Eur Acc H,0P0000NQGH,wellington-opportunistic-emerging-h,1033182,Wellington Management Company LLP,IE00B3DJ4243,bond
germany,Wellington Opportunistic Emerging Markets Debt Fund S Eur Dis H,0P0000TSL7,wellington-opportunistic-emerging-s,1033183,Wellington Management Company LLP,IE00B3DJ4029,bond
germany,Unistrategie: Konservativ,0P00000P08,unistrategie:konservativ,1034681,Union Investment Privatfonds GmbH,DE0005314108,equity
germany,M&g Global Themes Fund Euro A Acc,0P000023HX,m-g-global-themes-fund-euro-a-acc,1117802,M&G Securities Ltd,GB0030932676,equity
germany,Concentra A Eur,0P00000CM7,concentra-a-eur,1034562,Allianz Global Investors GmbH,DE0008475005,equity
germany,Concentra It Eur,0P0000VSM7,concentra-it-eur,1034563,Allianz Global Investors GmbH,DE0009797522,equity
germany,Concentra P Eur,0P000125XP,concentra-p-eur,1034564,Allianz Global Investors GmbH,DE0009797555,equity
germany,Dws Top World,0P00000CWB,dws-top-world,1034596,Deutsche Asset Management Investment GmbH,DE0009769794,equity
germany,Fondak A Eur,0P00000DW1,fondak-a-eur,1034610,Allianz Global Investors GmbH,DE0008471012,equity
germany,Fondak P Eur,0P0000935L,fondak-p-eur,1034612,Allianz Global Investors GmbH,DE000A0MJRL5,equity
germany,Fondak I Eur,0P0000IWB7,fondak-i-eur,1034611,Allianz Global Investors GmbH,DE000A0MJRM3,equity
germany,Unieuroaktien,0P00000OXK,unieuroaktien,1034670,Union Investment Privatfonds GmbH,DE0009757740,equity
germany,Frankfurter Aktienfonds Für Stiftungen T,0P0000GA9B,frankfurter-aktienfonds-fur-stiftut,1034615,Axxion S.A.,DE000A0M8HD2,equity
germany,Frankfurter Aktienfonds Für Stiftungen A,0P0000YA4M,frankfurter-aktienfonds-fur-stiftun,1034616,Axxion S.A.,DE000A1JSWP1,equity
germany,Allianz Euro Rentenfonds P Eur,0P0000TKK2,allianz-euro-rentenfonds-p-eur,1034534,Allianz Global Investors GmbH,DE0009797480,bond
germany,Allianz Euro Rentenfonds A Eur,0P00000CMX,allianz-euro-rentenfonds-a-eur,1034531,Allianz Global Investors GmbH,DE0008475047,bond
germany,Allianz Euro Rentenfonds At Eur,0P000163OD,allianz-euro-rentenfonds-at-eur,1034532,Allianz Global Investors GmbH,DE0009797670,bond
germany,Oddo Bhf Frankfurt-effekten-fonds Dr-eur,0P00000OYI,oddo-bhf-frankfurt-effekten-fonds,1094208,FRANKFURT-TRUST Investment-GmbH,DE0008478058,equity
germany,Ubs Global Emerging Markets Opportunity Fund I-b Eur,0P0000RXD7,ubs-global-emerging-markets-opporbe,1033149,UBS Fund Management (Luxembourg) S.A.,IE00B68FBV60,equity
germany,Axa Chance Invest,LP60032555,axa-chance-invest,1013828,AXA Investment Managers Deutschland GmbH,DE0009789453,equity
germany,Wellington Strategic European Equity Fund S Eur Acc,0P0000V07H,wellington-strategic-european-equis,1033186,Wellington Management Company LLP,IE00B6TYHG95,equity
germany,Wellington Strategic European Equity Fund D Eur Acc,0P0000X6HY,wellington-strategic-european-equid,1033184,Wellington Management Company LLP,IE00B8BPMF80,equity
germany,Wellington Strategic European Equity Fund N Eur Acc,0P0000Y7KC,wellington-strategic-european-equne,1033185,Wellington Management Company LLP,IE00B9DPD161,equity
germany,Deka-pb Multimanager Ausgewogen,LP68239207,deka-pb-multimanager-ausgewogen,1013869,Deka Investment GmbH,DE000DK2D9U1,equity
germany,Zukunftsplan I,LP65149610,zukunftsplan-i,1014011,Deka Investment GmbH,DE000DK1CJ20,equity
germany,Dws Dynamic Opportunities Fc,LP60045454,deutsche-am-dynamic-opportunities-f,1013878,Deutsche Asset Management Investment GmbH,DE0009848077,equity
germany,Unideutschland Xs I,0P0000TWEB,unideutschland-xs-i,1034669,Union Investment Privatfonds GmbH,DE000A0RPAV6,equity
germany,Unideutschland Xs,0P000083LP,unideutschland-xs,1034668,Union Investment Privatfonds GmbH,DE0009750497,equity
germany,Weltzins-invest (p),LP68054326,weltzins-invest-p,1014007,Landesbank Berlin Investment GmbH,DE000A1CXYM9,bond
germany,Allianz Strategiefonds Wachstum Plus It2 Eur,0P00018TX9,allianz-strategiefonds-wachstum-pt2,1034544,Allianz Global Investors GmbH,DE000A2AMPM2,equity
germany,Allianz Strategiefonds Wachstum Plus P2 Eur,0P00015AYU,allianz-strategiefonds-wachstum-pp2,1034545,Allianz Global Investors GmbH,DE0009797662,equity
germany,Allianz Strategiefonds Wachstum Plus I Eur,0P000090YV,allianz-strategiefonds-wachstum-plu,1034546,Allianz Global Investors GmbH,DE0009797316,equity
germany,Unideutschland I,LP68036004,unideutschland-i,1011068,Union Investment Privatfonds GmbH,DE000A0Q2HY7,equity
germany,Unideutschland,0P00000OXR,unideutschland,1034667,Union Investment Privatfonds GmbH,DE0009750117,equity
germany,Industria P Eur,0P0000RWWJ,industria-p-eur,1034624,Allianz Global Investors GmbH,DE0009797423,equity
germany,Allianz Strategiefonds Balance A Eur,0P00000Z9W,allianz-strategiefonds-balance-a-eu,1034541,Allianz Global Investors GmbH,DE0009797258,equity
germany,Allianz Strategiefonds Balance It2 Eur,0P00018TWW,allianz-strategiefonds-balance-it2,1034542,Allianz Global Investors GmbH,DE000A14N9Y9,equity
germany,Dws European Opportunities Ld,0P00000CVZ,dws-european-opportunities,1034587,Deutsche Asset Management Investment GmbH,DE0008474156,equity
germany,Allianz Strategiefonds Balance Pt2 Eur,0P000125XO,allianz-strategiefonds-balance-pt2,1034543,Allianz Global Investors GmbH,DE0009797571,equity
germany,Credit Suisse Euroreal A Eur,0P00000OYG,credit-suisse-euroreal-a-eur,1094212,Credit Suisse Asset Mgt Immo KAG mbH,DE0009805002,equity
germany,Bbbank Kontinuität Union,LP60045410,bbbank-kontinuitat-union,1013834,Union Investment Privatfonds GmbH,DE0005314231,equity
germany,Seb Sustainable High Yield Fund B (eur),0P00000EAU,seb-high-yield-fund-b,1025140,SEB Investment Management AB,LU0120526693,bond
germany,Acatis Ifk Value Renten B Chf,0P0000S2BY,acatis-ifk-value-renten-ui-b,1034527,Universal-Investment GmbH,DE000A1CS5A9,bond
germany,Allianz Wachstum Europa A Eur,0P00000COQ,allianz-wachstum-europa-a-eur,1034551,Allianz Global Investors GmbH,DE0008481821,equity
germany,Acatis Ifk Value Renten C Usd,0P00012QCB,acatis-ifk-value-renten-ui-c,1034528,Universal-Investment GmbH,DE000A1W9BC2,bond
