country,name,full_name,symbol,tag,id,issuer,isin,asset_class,underlying
france,SG ZT CAC 40 x7 Short 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  CAC 40 x7 Short 31Dec99,FR0012143873,sg-zt-cac-40-x7-short-31dec99,1117664,Societe Generale Effekten GMBH,FR0012143873,index,
france,BNP Gold 31Dec99,BNP Paribas Arbitrage Issuance BV ZT Gold 31Dec99,NL0006454928,bnp-gold-31dec99,1117224,BNP Paribas Issuance BV,NL0006454928,commodity,XAU/USD
france,ING Put 1.183 EUR EUR/USD 31Dec99,ING BANK N.V. Put 1.183 EUR EUR/USD 31Dec99,NL0012824353,ing-put-1.183-eur-eur-usd-31dec99,1117753,Ing Bank NV,NL0012824353,currency,EUR/USD
france,BNP Call 30 Worldline SA 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 30 EUR Worldline SA 31Dec99,FRBNPP00NEZ3,bnp-call-30-worldline-sa-31dec99,1116837,BNP Paribas Issuance BV,FRBNPP00NEZ3,equity,Worldline SA
france,BNP Call 955 USD GOLD 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 955 USD GOLD 31Dec99,FR0012950764,bnp-call-955-usd-gold-31dec99,1117015,BNP Paribas Issuance BV,FR0012950764,commodity,XAU/USD
france,SG ZT GOLD X10 LEV 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  GOLD X10 LEV 31Dec99,FR0011815034,sg-zt-gold-x10-lev-31dec99,1117384,Societe Generale Effekten GMBH,FR0011815034,commodity,
france,BNP Call 78 EUR ESSILOR 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 78 EUR ESSILOR 31Dec99,FR0012926574,bnp-call-78-eur-essilor-31dec99,1116984,BNP Paribas Issuance BV,FR0012926574,equity,EssilorLuxottica
france,BNP Call 1200 USD GOLD 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 1200 USD GOLD 31Dec99,FRBNPP00RJA6,bnp-call-1200-usd-gold-31dec99,1116738,BNP Paribas Issuance BV,FRBNPP00RJA6,commodity,XAU/USD
france,BNP Call 58.3 EUR SEB 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 58.3 EUR SEB 31Dec99,FR0012684876,bnp-call-58.3-eur-seb-31dec99,1116936,BNP Paribas Issuance BV,FR0012684876,equity,Groupe SEB
france,BNP Call 97.34 AIR LIQUIDE 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 97.34 EUR AIR LIQUIDE 31Dec99,FRBNPP009VT9,bnp-call-97.34-air-liquide-31dec99,1117017,BNP Paribas Issuance BV,FRBNPP009VT9,equity,Air Liquide
france,BNP Call 960 USD GOLD 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 960 USD GOLD 31Dec99,FR0012598407,bnp-call-960-usd-gold-31dec99,1117016,BNP Paribas Issuance BV,FR0012598407,commodity,XAU/USD
france,BNP Call 59.58 SANOFIAVENTIS,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 59.58 EUR SANOFI-AVENTIS 31Dec99,FRBNPP00L2Y4,bnp-call-59.58-sanofiaventis,1116940,BNP Paribas Issuance BV,FRBNPP00L2Y4,equity,Sanofi
france,BNP Call 1014.67 USD PALLADIUM,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 1014.67 USD PALLADIUM 31Dec99,FRBNPP00RLA2,bnp-call-1014.67-usd-palladium,1116698,BNP Paribas Issuance BV,FRBNPP00RLA2,commodity,XPD/USD
france,BNP Put 3637.44 USD SP 500 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 3637.44 USD S AND P 500 31Dec99,FRBNPP00HYT6,bnp-put-3637.44-usd-sp-500-31dec99,1117478,BNP Paribas Issuance BV,FRBNPP00HYT6,index,S&P 500
france,SG ZT .VIE5L INDEX 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  .VIE5L INDEX 31Dec99,FR0011422393,sg-zt-.vie5l-index-31dec99,1117656,Societe Generale Effekten GMBH,FR0011422393,index,
france,Commerz VIX CBOE-10/16 31Dec992,COMMERZBANK AG ZT  VIX FUTURE CBOE-10/16 31Dec99,DE000CD9DKV2,commerz-vix-cboe-10-16-31dec992,1117606,Commerzbank AG,DE000CD9DKV2,index,
france,BNP Put 1.38 USD EUR/USD 31Dec994,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 1.38 USD EUR/USD 31Dec99,FRBNPP00F804,bnp-put-1.38-usd-eur-usd-31dec994,1117740,BNP Paribas Issuance B.V,FRBNPP00F804,currency,EUR/USD
france,COMMERZBANK USDGBP 31Dec99,COMMERZBANK AG ZT  USDGBP EXCHANGE RATE 31Dec99,DE000CD9E056,commerzbank-usdgbp-31dec99,1117751,Commerzbank AG,DE000CD9E056,currency,GBP/USD
france,SG ZT WTI Fut 5X Lev Ind 31Dec99,SG ISSUER ZT  WTI Fut 5X Lev Ind 31Dec99,FR0013112786,sg-zt-wti-fut-5x-lev-ind-31dec99,1117374,SG Issuer SA,FR0013112786,commodity,SGI Smart WTI Long Invest
france,SG ZT WTI Fut 5X ShLev Ind 31Dec99,SG ISSUER ZT  WTI Fut 5X ShLev Ind 31Dec99,FR0013112778,sg-zt-wti-fut-5x-shlev-ind-31dec99,1117375,SG Issuer SA,FR0013112778,commodity,
france,SG Call 11.44 EUR ORANGE 31Dec99,SOCIETE GENERALE Call 11.44 EUR ORANGE 31Dec99,FR0012791424,sg-call-11.44-eur-orange-31dec99,1117376,Societe Generale SA,FR0012791424,equity,Orange
france,SG Call 16.64 EUR AXA 31Dec99,SOCIETE GENERALE Call 16.64 EUR AXA 31Dec99,FR0012500965,sg-call-16.64-eur-axa-31dec99,1117377,Societe Generale SA,FR0012500965,equity,AXA
france,SG Call WTI CRUDE 31Dec99,Societe Generale Effekten GMBH Call   WTI CRUDE 31Dec99,FR0010583914,sg-call-wti-crude-31dec99,1117378,Societe Generale Effekten GMBH,FR0010583914,commodity,
france,SG Call Grandes Valeurs 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH Call  Investir 10 - Grandes Valeurs 31Dec99,FR0011630474,sg-call-grandes-valeurs-31dec99,1117649,Societe Generale Effekten GMBH,FR0011630474,index,
france,ING Call 10.2 EUR PEUGEOT 31Dec99,ING BANK N.V. Call 10.2 EUR PEUGEOT 31Dec99,NL0010601951,ing-call-10.2-eur-peugeot-31dec99,1117321,Ing Bank NV,NL0010601951,equity,Peugeot
france,BNP Call 39.53 SOITEC SILICON,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 39.53 EUR SOITEC SILICON 31Dec99,FRBNPP00RK17,bnp-call-39.53-soitec-silicon,1116876,BNP Paribas Issuance BV,FRBNPP00RK17,equity,Soitec
france,COMMERZBANK Call AIR FRANCE KLM,COMMERZBANK AG Call AIR FRANCE KLM 31Dec99,DE000CJ3VYN9,commerzbank-call-air-france-klm,1117237,Commerzbank AG,DE000CJ3VYN9,equity,Air France KLM
france,BNP METXPPIOPENB,BNP METXPPIOPENB,NL0006191470,bnp-metxppiopenb,1155076,BNP Paribas Issuance BV,NL0006191470,commodity,
france,SG ZT CAC 40 x5 Leverage 31Dec998,SOCIETE GENERALE EFFEKTEN GMBH ZT  CAC 40 x5 Leverage 31Dec99,FR0010961078,sg-zt-cac-40-x5-leverage-31dec998,1117663,Societe Generale Effekten GMBH,FR0010961078,index,
france,SOCIETE GENERALE CAC 40 X10 31DEC99,SOCIETE GENERALE EFFEKTEN GMBH ZT CAC 40 X10 LEVERAGE 31DEC99,FR0011214527,societe-generale-cac-40-x10-31dec99,1115847,Societe Generale Effekten GMBH,FR0011214527,index,CAC 40 Leverage x10 NR
france,SG ZT CAC 40 X5 SHORT 31DEC99,SOCIETE GENERALE EFFEKTEN GMBH ZT CAC 40 X5 SHORT 31DEC99,FR0012143824,sg-zt-cac-40-x5-short-31dec99,1115853,Societe Generale Effekten GMBH,FR0012143824,equity,CAC 40 x5 Short
france,BNP Call 11.2 EUR ENGIE 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 11.2 EUR ENGIE 31Dec99,FR0012964187,bnp-call-11.2-eur-engie-31dec99,1116710,BNP Paribas Issuance BV,FR0012964187,equity,Engie
france,SG CAC 40 X10 LEVERAGE 31DEC99,SG Issuer ZT CAC 40 X10 LEVERAGE 31DEC99,FR0013101565,sg-cac-40-x10-leverage-31dec99,1115849,SG Issuer SA,FR0013101565,equity,CAC 40 Leverage x10 NR
france,SG ZT CAC 40 x4 Leverage 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  CAC 40 x4 Leverage 31Dec99,FR0010961060,sg-zt-cac-40-x4-leverage-31dec99,1117661,Societe Generale Effekten GMBH,FR0010961060,index,
france,SG ZT CAC 40 X5 Leverage 31DEC99,SOCIETE GENERALE EFFEKTEN GMBH ZT CAC 40 X5 Leverage 31DEC99,FR0011214501,sg-zt-cac-40-x5-leverage-31dec99,1115852,Societe Generale Effekten GMBH,FR0011214501,equity,CAC 40 x5 Short
france,CITIGROUP CAC 40 x7 31Dec99,CITIGROUP GLOBAL MARKETS DEUTSCHLAND AG ZT  CAC 40 x7 Leverage 31Dec99,DE000CX3Y7F5,citigroup-cac-40-x7-31dec99,1117541,Citigroup Global Markets Deutschland AG,DE000CX3Y7F5,index,
france,SG ZT CAC 40 x7 Leverage 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT CAC 40 x7 Leverage 31Dec99,FR0011119395,sg-zt-cac-40-x7-leverage-31dec99,1117674,Societe Generale Effekten GMBH,FR0011119395,index,CAC 40
france,SG ZT UG3L INDEX 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  UG3L INDEX 31Dec99,FR0011352616,sg-zt-ug3l-index-31dec99,1117673,Societe Generale Effekten GMBH,FR0011352616,index,Peugeot X3 Leverage
france,SG ZT CAC 40 x3 Short 31Dec99,SOCIETE GENERALE EFFEKTEN GMBH ZT  CAC 40 x3 Short 31Dec99,FR0010961086,sg-zt-cac-40-x3-short-31dec99,1117660,Societe Generale Effekten GMBH,FR0010961086,index,CAC 40 x3 Levereged Short
france,BNP Call 45.36 BIOMERIEUX 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 45.36 EUR BIOMERIEUX 31Dec99,FRBNPP00P7X1,bnp-call-45.36-biomerieux-31dec99,1116900,BNP Paribas Issuance BV,FRBNPP00P7X1,equity,Biomerieux
france,BNP Call 61 SANOFI-AVENTIS 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 61 EUR SANOFI-AVENTIS 31Dec99,FR0012354173,bnp-call-61-sanofi-aventis-31dec99,1116949,BNP Paribas Issuance BV,FR0012354173,equity,Sanofi
france,SG Call 3760 EUR CAC 40 31Dec99,SOCIETE GENERALE Call 3760 EUR CAC 40 31Dec99,FR0011555309,sg-call-3760-eur-cac-40-31dec99,1117648,Societe Generale SA,FR0011555309,index,CAC 40
france,BNP Call 63.71 SANOFIAVENTIS,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 63.71 EUR SANOFI-AVENTIS 31Dec99,FRBNPP00L9J0,bnp-call-63.71-sanofiaventis,1116953,BNP Paribas Issuance BV,FRBNPP00L9J0,equity,Sanofi
france,SG ZT CAC 40 x3 Leverage 31Dec992,SOCIETE GENERALE EFFEKTEN GMBH ZT  CAC 40 x3 Leverage 31Dec99,FR0010961052,sg-zt-cac-40-x3-leverage-31dec992,1117659,Societe Generale Effekten GMBH,FR0010961052,index,CAC 40 x3 Levereged
france,BNP ZT Brent Crude Oil 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV ZT Brent Crude Oil 31Dec99,FR0010307439,bnp-zt-brent-crude-oil-31dec99,1117223,BNP Paribas Issuance BV,FR0010307439,commodity,Brent Oil
france,BNP Call 45.98 EUR UMICORE 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 45.98 EUR UMICORE 31Dec99,FRBNPP003HH6,bnp-call-45.98-eur-umicore-31dec99,1116901,BNP Paribas Issuance BV,FRBNPP003HH6,equity,Umicore
france,COMMERZBANK Call INGENICO 31Dec99,COMMERZBANK AG Call INGENICO 31Dec99,DE000CJ3VYR0,commerzbank-call-ingenico-31dec99,1117256,Commerzbank AG,DE000CJ3VYR0,equity,Ingenico
france,BNP Put 7551.7 EUR CAC 40 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 7551.7 EUR CAC 40 31Dec99,FRBNPP00G281,bnp-put-7551.7-eur-cac-40-31dec99,1117510,BNP Paribas Issuance BV,FRBNPP00G281,index,CAC 40
france,BNP Call 2041.66 USD SP 500 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 2041.66 USD S AND P 500 31Dec99,FRBNPP00FZ22,bnp-call-2041.66-usd-sp-500-31dec99,1117413,BNP Paribas Issuance BV,FRBNPP00FZ22,index,S&P 500
france,BNP Call 951.4 USD GOLD 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 951.4 USD GOLD 31Dec99,FRBNPP00OAH7,bnp-call-951.4-usd-gold-31dec99,1117014,BNP Paribas Issuance BV,FRBNPP00OAH7,commodity,XAU/USD
germany,BNP Call CECE Composite Euro,BNP Paribas Arbitrage Issuance B.V. Call CECE Composite Euro 31Dec99,DEABN0EW,bnp-call-cece-composite-euro,1119013,BNP Paribas Issuance BV,NL0000212009,index,CECE Composite EUR
germany,BNP Call Chile Inter 10 Index,BNP Paribas Arbitrage Issuance B.V. Call Chile Inter 10 Index 31Dec99,DEAA0C4K,bnp-call-chile-inter-10-index,1119014,BNP Paribas Issuance BV,NL0000756583,index,BNP Paribas Arbitrage Issuance B.V. Call Chile Int
germany,BNP Call MSCI Chile Net TR USD,BNP Paribas Arbitrage Issuance B.V. Call MSCI Chile Net TR USD 31Dec99,DEAA2RDE,bnp-call-msci-chile-net-tr-usd,1119015,BNP Paribas Issuance BV,NL0009569839,index,BNP Paribas Arbitrage Issuance B.V. Call MSCI Chil
germany,BNP Call MSCI Colombia 31Dec99,BNP Paribas Arbitrage Issuance B.V. Call MSCI Colombia 31Dec99,DEAA2RDF,bnp-call-msci-colombia-31dec99,1119016,BNP Paribas Issuance BV,NL0009569847,index,MSCI Colombia
germany,BNP KOSPI 200 Index 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV ZT KOSPI 200 Index 31Dec99,DE571515,bnp-kospi-200-index-31dec99,1119021,BNP Paribas Issuance BV,DE0005715155,index,KOSPI 200
germany,HSBC Call 0.945 USD EUR/USD Spot,HSBC Trinkaus & Burkhardt AG Call 0.945 USD EUR/USD Spot 31Dec99,DETD6EZ9,hsbc-call-0.945-usd-eur-usd-spot,1118995,HSBC Trinkaus & Burkhardt AG,DE000TD6EZ99,currency,EUR/USD
germany,BNP Call RBS Generic Drugs TR Index,BNP Paribas Arbitrage Issuance B.V. Call RBS Generic Drugs Total Return Index 31Dec99,DEABN9PP,bnp-call-rbs-generic-drugs-tr-index,1119018,BNP Paribas Issuance BV,NL0000605582,index,BNP Paribas Arbitrage Issuance B.V. Call RBS Gener
germany,BNP DJ Stoxx 600 Cyclical Goods Ser,BNP Paribas Arbitrage Issuance B.V. ZT Dow Jones Stoxx 600 Cyclical Goods Services Price EUR 31Dec99,DE827430,bnp-dj-stoxx-600-cyclical-goods-ser,1119020,BNP Paribas Issuance BV,DE0008274309,index,Stoxx 600 Industrial Goods Srvcs PR
germany,BNP Call CASE 30 31Dec99,BNP Paribas Arbitrage Issuance B.V. Call CASE 30 31Dec99,DEABN1EJ,bnp-call-case-30-31dec99,1119012,BNP Paribas Issuance BV,NL0000047991,index,EGX 30
germany,BNP Call MSCI New Zealand 31Dec99,BNP Paribas Arbitrage Issuance B.V. Call MSCI New Zealand 31Dec99,DEAA209B,bnp-call-msci-new-zealand-31dec99,1119017,BNP Paribas Issuance BV,DE000AA209B4,index,
germany,BNP Call 466.07 NYSE Arca Biotechno,BNP Paribas Arbitrage Issuance B.V. Call 466.07 USD NYSE Arca Biotechnology Index 31Dec99,DE167484,bnp-call-466.07-nyse-arca-biotechno,1119011,BNP Paribas Issuance BV,NL0000225530,index,ICE Crude Oil
germany,UBS Call 32 EUR Unilever 31Dec99,UBS AG (London Branch) Call 32 EUR Unilever N.V. 31Dec99,DEUZ38T6,ubs-call-32-eur-unilever-31dec99,1118963,UBS AG (London Branch),DE000UZ38T67,equity,Unilever NV
germany,HSBC Call 0.905 USD EUR/USD Spot,HSBC Trinkaus & Burkhardt AG Call 0.905 USD EUR/USD Spot 31Dec99,DETD6EZ7,hsbc-call-0.905-usd-eur-usd-spot,1118993,HSBC Trinkaus & Burkhardt AG,DE000TD6EZ73,currency,EUR/USD
germany,HSBC Call 0.925 USD EUR/USD Spot,HSBC Trinkaus & Burkhardt AG Call 0.925 USD EUR/USD Spot 31Dec99,DETD6EZ8,hsbc-call-0.925-usd-eur-usd-spot,1118994,HSBC Trinkaus & Burkhardt AG,DE000TD6EZ81,currency,EUR/USD
germany,UBS Call 32.5 EUR Unilever 31Dec99,UBS AG (London Branch) Call 32.5 EUR Unilever N.V. 31Dec99,DEUZ9F3N,ubs-call-32.5-eur-unilever-31dec99,1118964,UBS AG (London Branch),DE000UZ9F3N2,equity,Unilever NV
germany,Vontobel Call 27.6 EUR Unilever,Vontobel Call 27.6 EUR Unilever N.V. 31Dec99,DEVZ4XMX,vontobel-call-27.6-eur-unilever,1118971,Vontobel Financial Products Ltd,DE000VZ4XMX4,equity,Unilever NV
germany,Vontobel Call 27.21 EUR Unilever,Vontobel Call 27.21 EUR Unilever N.V. 31Dec99,DEVZ4VMM,vontobel-call-27.21-eur-unilever,1118970,Vontobel Financial Products Ltd,DE000VZ4VMM1,equity,Unilever NV
germany,Vontobel Call 26.3 EUR Unilever,Vontobel Call 26.3 EUR Unilever N.V. 31Dec99,DEVZ4XM1,vontobel-call-26.3-eur-unilever,1118969,Vontobel Financial Products Ltd,DE000VZ4XM19,equity,Unilever NV
germany,Vontobel Call 25.8 EUR Unilever,Vontobel Call 25.8 EUR Unilever N.V. 31Dec99,DEVZ61GS,vontobel-call-25.8-eur-unilever,1118968,Vontobel Financial Products Ltd,DE000VZ61GS9,equity,Unilever NV
germany,Vontobel Call 25.4 EUR Unilever,Vontobel Call 25.4 EUR Unilever N.V. 31Dec99,DEVZ6VKT,vontobel-call-25.4-eur-unilever,1118967,Vontobel Financial Products Ltd,DE000VZ6VKT5,equity,Unilever NV
germany,Vontobel Call 24.5 EUR Unilever,Vontobel Call 24.5 EUR Unilever N.V. 31Dec99,DEVZ638Y,vontobel-call-24.5-eur-unilever,1118966,Vontobel Financial Products Ltd,DE000VZ638Y2,equity,Unilever NV
