country,name,symbol,tag,id,currency
japan,NEXT FUNDS TOPIX-17 Raw Materials & Chemicals,1620,next-funds-topix-17-raw-materials,953311,JPY
japan,MUKAM MAXIS HuaAn China Equity SSE 180,2530,mukam-maxis-huaan-china-eq-sse180,1141307,JPY
japan,NEXT FUNDS TOPIX-17 Retail Trade,1630,next-funds-topix-17-retail-trade,953313,JPY
japan,NEXT FUNDS TOPIX-17 Transportation & Logistics,1628,next-funds-topix-17-transportation,953315,JPY
japan,CSOP FTSE China A50,1576,csop-ftse-china-a50,953189,JPY
japan,NEXT NOTES Nifty Total Return Daily Inverse,2047,next-notes-nifty-total-return-daily,953323,JPY
japan,Daiwa ETF TOPIX-17 Real Estate,1650,daiwa-etf-topix-17-real-estate,953211,JPY
japan,ETFS Physical Platinum,1674,etfs-physical-platinum?cid=962249,962249,JPY
japan,Daiwa ETF TOPIX-17 Retail Trade,1647,daiwa-etf-topix-17-retail-trade,953212,JPY
japan,NEXT NOTES Japan Equity Low Beta Select 50 Net Tot,2069,next-notes-jp-lw-b-select-50-net-tr,1011891,JPY
japan,NEXT FUNDS FTSE/JSE Africa Top 40 Linked,1323,next-funds-ftse-jse-africa-top-40-l,953285,JPY
japan,Nomura Nikkei 300 Listed,1319,nomura-nikkei-300-listed,953338,JPY
japan,Nomura NF JPX Nikkei 400 Inverse,1471,nomura-nf-jpx-nikkei-400-inverse,962254,JPY
japan,Daiwa TOPIX 17 Steel NonFerrous,1640,daiwa-topix-17-steel-nonferrous,962245,JPY
japan,Daiwa TOPIX 17 Raw Mat Chem,1637,daiwa-topix-17-raw-mat-chem,962244,JPY
japan,MAXIS TOPIX Risk Control (5%),1567,maxis-topix-risk-control-5,953276,JPY
japan,Daiwa Japan JPX Nikkei 400 Inverse,1465,daiwa-japan-jpx-nikkei-400-inverse,962242,JPY
japan,Simplex JPX Nikkei 400 Bear Inverse,1468,simplex-jpx-nikkei-400-bear-inverse,962259,JPY
japan,Simplex JPX Nikkei 400 Bull Leverag,1467,simplex-jpx-nikkei-400-bull-leverag,962260,JPY
japan,NEXT FUNDS TOPIX-17 Electric Applicances & Precisi,1625,next-funds-topix-17-electric-applic,953303,JPY
japan,NEXT NOTES Japan Equity High Beta Select 30 Net To,2068,next-notes-jp-hi-b-select-30-net-tr,1011890,JPY
japan,SMAM NIKKEI225,1397,smam-nikkei225,956417,JPY
japan,ETFS Nickel,1694,etfs-nickel?cid=962248,962248,JPY
japan,UBS MSCI World UCITS,1394,ubs-msci-world-ucits,956411,JPY
japan,ETFS Physical Silver,1673,etfs-physical-silver?cid=953223,953223,JPY
japan,Daiwa MSCI Japan Empowering Women,1652,daiwa-msci-japan-empowering-women,1052295,JPY
japan,UBS MSCI USA UCITS,1393,ubs-msci-usa-ucits,956410,JPY
japan,Daiwa FTSE Blossom Japan,1654,daiwa-ftse-blossom-japan,1052297,JPY
japan,ETFS Gasoline,1691,etfs-gasoline-it?cid=953220,953220,JPY
japan,ETFS Copper,1693,etfs-copper?cid=953218,953218,JPY
japan,ETFS All Commodities,1684,etfs-all-commodities-dj-aigci?cid=953217,953217,JPY
japan,UBS MSCI EMU Small Cap UCITS,1388,ubs-msci-emu-small-cap-ucits,956407,JPY
japan,Daiwa ETF TSE Bank Listed,1612,daiwa-etf-tse-bank-listed,953214,JPY
japan,Daiwa ETF TOPIX-17 Transportation & Logistics,1645,daiwa-etf-topix-17-transportation,953213,JPY
japan,Mizuho Gold,1683,mizuho-gold,953281,JPY
malaysia,ABF Malaysia Bond,ABFM,abf-malaysia-bond,962283,MYR
malaysia,MyETF MSCI Sea Islamic Dividend,METF,myetf-msci-sea-islamic-dividend,962288,MYR
malaysia,MyETF MSCI Malaysia Islamic Div,MYET,myetf-msci-malaysia-islamic-div,962287,MYR
malaysia,FTSE Bursa Malaysia KLCI KL,FBMT,ftse-bursa-malaysia-klci-kl,962286,MYR
malaysia,TradePlus S&P New China Tracker,TRCM,tradeplus-sp-new-china-tracker,1122289,MYR
malaysia,CIMB China 50,CIFC,cimb-china-50,962284,MYR
malaysia,CIMB FTSE ASEAN 40 Malaysia,CIAM,cimb-ftse-asean-40-malaysia,962285,MYR
malaysia,MyETF TR AsiaPacific ex Japan Islam,MTRA,myetf-tr-asiapacific-ex-japan-islam,962289,MYR
malaysia,MyETF Dow Jones Islamic Market U.S. Titans 50,MYDJ,myetf-dj-islamic-market-us-titans50,1072258,USD
mexico,iShares NAFTRAC,NAFTRACISHRS,ishares-naftrac-02,39099,MXN
mexico,MEXTRAC 09,MEXTRAC09,mextrac-09,39098,MXN
mexico,iShares $ Treasury Bond 0-1yr UCITS Acc,IB01N,ishares-treasury-bond-0-1yr-ucits?cid=1135918,1135918,MXN
mexico,iShares MSCI Singapore Capped,EWS,ishares-msci-singapore?cid=980417,980417,MXN
mexico,iShares S&P GSCI Commodity-Indexed,GSG,ishares-s-p-gsci-commod?cid=997325,997325,MXN
mexico,iShares Core S&P Total US Stock Market,ITOT,ishares-core-s-p-tot-us-stock-mrkt?cid=994216,994216,MXN
mexico,iShares $ Floating Rate Bond UCITS Acc USD,FLOAN,ishares-floating-rate-bond-acc-usd,1088719,MXN
mexico,iShares MSCI Thailand Capped,THD,ishares-msci-thailand?cid=980421,980421,MXN
mexico,iShares Short Treasury Bond,SHV,ishares-short-treasury-bond-mx?cid=48329,48329,MXN
mexico,iShares 0-5 Year High Yield Corporate Bond,SHYG,ishares-0-5-y-high-yld-corp-bd?cid=980376,980376,MXN
mexico,iShares Core MSCI Emerging Markets,IEMG,ishares-core-msci-emerging-markets?cid=980382,980382,MXN
mexico,iShares MSCI China,MCHI,ishares-msci-china?cid=980402,980402,MXN
mexico,iShares Floating Rate Bond,FLOT,ishares-floating-rate-note-fund?cid=980388,980388,MXN
mexico,iShares Diverisified Commodity SWAP UCITS USD,ICOMN,ishares-dvrsfd-cmty-swap-ucits-usd?cid=1138365,1138365,MXN
mexico,iShares US Preferred Stock,PFF,ishares-us-preferred-stock?cid=980441,980441,MXN
mexico,Vanguard FTSE Europe,VGK,vanguard-msci-eu?cid=48350,48350,MXN
mexico,SPDR DJIA,DIA,diamonds-trust?cid=37645,37645,MXN
mexico,Smartshares - DIABLOI,DIABLOI10,diabloi-10,39091,MXN
mexico,SPDR S&P 500,SPY,spdr-s-p-500?cid=959578,959578,MXN
mexico,iShares 1-3 Year Treasury Bond,SHY,barclays-1-3-year-treasury-bond-mx?cid=48326,48326,MXN
mexico,iShares Core S&P 500 UCITS,CSPXN,cs-etf-(ie)-on-s-p-500?cid=994214,994214,MXN
mexico,iShares MSCI South Korea Capped,EWY,ishares-south-korea-index?cid=48298,48298,MXN
mexico,VanEck Vectors Gold Miners,GDX,market-vectors-gold-miners?cid=48336,48336,MXN
mexico,iShares JPMorgan USD EM Bond,EMB,ishares-jpmorgan-usd-em-mkts-bd?cid=980396,980396,MXN
mexico,Direxion Daily Emerging Markets Bear 3X Shares,EDZ,direxion-daily-emerging-markets-bea?cid=48308,48308,MXN
mexico,iShares MSCI Japan,EWJ,ishares-msci-japan?cid=48318,48318,MXN
mexico,iShares Silver,SLV,ishares-silver-trust?cid=48305,48305,MXN
mexico,iShares International Treasury Bond,IGOV,ishares-s-p-citigroup-intl-treas.?cid=997322,997322,MXN
mexico,iShares Gold,IAU,ishares-comex-gold-trust?cid=48324,48324,MXN
mexico,iShares MSCI Brazil Capped,EWZ,ishares-brazil-index?cid=48296,48296,MXN
mexico,iShares MSCI All Country Asia ex Japan,AAXJ,ishares-msci-allcountry-asia-x-jap?cid=48334,48334,MXN
mexico,Direxion Daily Emerging Markets Bull 3X Shares,EDC,direxion-daily-emerging-markets-bul?cid=48307,48307,MXN
mexico,Financial Select Sector SPDR,XLF,financial-select-sector-spdr-fund?cid=48353,48353,MXN
mexico,Direxion Daily Financial Bear 3X Shares,FAZ,direxion-daily-financial-bear-3x-sh?cid=48311,48311,MXN
mexico,First Trust Large Cap Value AlphaDEX,FTA,firsttr.-large-cap-val.-opp.-alpha?cid=997309,997309,MXN
mexico,iShares MSCI Europe Financials,EUFN,msci-europe-financials-secto?cid=994215,994215,MXN
mexico,iShares US Healthcare,IYH,ishares-djsu-health-care-index?cid=980437,980437,MXN
mexico,ishares S&P 500,IVV,ishares-s-p-500?cid=48302,48302,MXN
mexico,WisdomTree India Earnings,EPI,wisdomtree-india-earnings-fund?cid=997353,997353,MXN
mexico,iShares MSCI Eurozone,EZU,ishares-msci-emu?cid=48345,48345,MXN
mexico,Smartshares - ANGELD,ANGELD10,smartshares-angeld-10,39086,MXN
mexico,iShares iBoxx $ Investment Grade Corporate Bond,LQD,ishares-inv-g-bond?cid=980392,980392,MXN
mexico,United States Oil,USO,united-states-oil-fund?cid=980466,980466,MXN
mexico,iShares Edge MSCI Min Vol EM,EEMV,ishares-msci-em-min-volatility?cid=980385,980385,MXN
mexico,Consumer Discretionary Select Sector SPDR,XLY,spdr-consumer-discr.-select-sector?cid=980458,980458,MXN
mexico,iShares MSCI Taiwan Capped,EWT,ishares-taiwan-index?cid=48294,48294,MXN
mexico,iShares MSCI Europe UCITS Acc,IMEAN,ishares-msci-europe-(acc)-uk?cid=1057366,1057366,MXN
mexico,Invesco QQQ Trust Series 1,QQQ,powershares-qqqq?cid=48304,48304,MXN
mexico,iShares MSCI Australia,EWA,ishares-msci-australia-index?cid=48309,48309,MXN
mexico,iShares TIPS Bond,TIP,ishares-barclays-tip?cid=997327,997327,MXN
mexico,iShares 3-7 Year Treasury Bond,IEI,ishares-3-7-year-treasury-bond-mx?cid=994224,994224,MXN
mexico,iShares MSCI Emerging Markets,EEM,ishares-msci-emg-markets?cid=48293,48293,MXN
mexico,iShares Euro Government Bond 1-3Yr UCITS,IBGSN,ishares-€-government-bond-1-3?cid=997319,997319,MXN
mexico,Vanguard Dividend Appreciation,VIG,vanguard-dividend-appreciation?cid=48357,48357,MXN
mexico,Vanguard Materials,VAW,vanguard-materials?cid=997348,997348,MXN
mexico,Vanguard S&P 500,VOO,vanguard-s-p-500?cid=980472,980472,MXN
mexico,PIMCO 0-5 Year High Yield Corporate Bond,HYS,pimco-0-5-year-high-y-corp-bond?cid=980443,980443,MXN
mexico,iShares Short-Term Corporate Bond,IGSB,ishares-lehman-1-3-y-credit-bond?cid=980379,980379,MXN
mexico,ProShares Ultra QQQ,QLD,proshares-ultra-qqq-etf?cid=48314,48314,MXN
mexico,iShares Select Dividend,DVY,ishares-trust-dj-select-dividend?cid=48340,48340,MXN
mexico,Vanguard Total World Stock,VT,vanguard-total-world-stock-index?cid=980474,980474,MXN
mexico,iShares MSCI Chile Capped,ECH,ishares-msci-chile?cid=980401,980401,MXN
mexico,iShares Europe,IEV,ishares-s-p-europe-350?cid=48300,48300,MXN
mexico,SPDR Gold Shares,GLD,spdr-gold-trust?cid=37598,37598,MXN
mexico,SPDR Euro Stoxx 50,FEZ,spdr-dj-euro-stoxx-50?cid=48331,48331,MXN
mexico,Direxion Daily Financial Bull 3X Shares,FAS,direxion-daily-financial-bull-3x-sh?cid=48310,48310,MXN
mexico,iShares Global Tech,IXN,ishares-s-p-global-technology?cid=997321,997321,MXN
mexico,iShares Currency Hedged MSCI Eurozo,HEZU,ishares-currency-hedged-msci-eurozo?cid=956450,956450,MXN
mexico,Technology Select Sector SPDR,XLK,spdr-select-sector---technology?cid=48355,48355,MXN
mexico,iShares MSCI All Peru Capped,EPU,ishares-msci-peru?cid=980399,980399,MXN
mexico,iShares Russell 1000 Growth,IWF,ishares-russell-1000-growth?cid=980428,980428,MXN
mexico,SPDR S&P Oil & Gas Exploration & Production,XOP,spdr-s-p-oil--gas-explor---product?cid=980462,980462,MXN
mexico,iShares MSCI South Africa,EZA,ishares-msci-south-africa?cid=980418,980418,MXN
mexico,iShares 20+ Year Treasury Bond,TLT,ishares-lehman-20-year-treas?cid=980380,980380,MXN
mexico,iShares MSCI Spain Capped,EWP,ishares-msci-spain?cid=48343,48343,MXN
mexico,iShares Emerging Markets High Yield Bond,EMHY,ishares-em-high-yield-bond?cid=980386,980386,MXN
mexico,ProShares Ultra Dow30,DDM,proshares-ultra-dow30?cid=48306,48306,MXN
mexico,iShares Edge MSCI USA Momentum Factor,MTUM,ishares-msci-usa-moment-factor?cid=980424,980424,MXN
mexico,Smartshares SMARTRC 14,SMARTRC14,smartshares-smartrc-14,980454,MXN
mexico,Consumer Staples Select Sector SPDR,XLP,spdr---consumer-staples?cid=48356,48356,MXN
mexico,Global X Silver Miners,SIL,silver-miners?cid=997312,997312,MXN
mexico,Vanguard Telecommunication Services,VOX,vanguard-telecom?cid=987077,987077,MXN
mexico,iShares MSCI India,INDA,ishares-msci-india?cid=980407,980407,MXN
mexico,iShares Nasdaq Biotechnology,IBB,ishares-nasdaq-biotech?cid=980427,980427,MXN
mexico,SPDR Barclays High Yield Bond,JNK,spdr-barclays-high-yield-bond?cid=980456,980456,MXN
mexico,SPDR Barclays 1-3 Month T-Bill,BIL,spdr-lehman-1-3-month-t-bill?cid=980455,980455,MXN
mexico,iShares MSCI Italy Capped,EWI,ishares-msci-italy-capped-fund?cid=48342,48342,MXN
mexico,ProShares Short Dow30,DOG,proshares-short-dow30?cid=48339,48339,MXN
mexico,VanEck Vectors Junior Gold Miners,GDXJ,market-vectors-junior-gold-miners?cid=48337,48337,MXN
mexico,First Trust Europe AlphaDEX,FEP,firsttrust-europe-alphadex-fund?cid=980368,980368,MXN
mexico,ETFS Physical Platinum Shares,PPLT,etfs-physical-platinum-shares?cid=997303,997303,MXN
mexico,iShares MSCI Switzerland Capped,EWL,ishares-msci-switzerland-index?cid=980420,980420,MXN
mexico,iShares US Healthcare Providers,IHF,ishares-djsu-health-care-providers?cid=980438,980438,MXN
mexico,Vanguard FTSE Emerging Markets,VWO,vanguard-ftse-emerging-markets?cid=48323,48323,MXN
mexico,First Trust Dow Jones Internet,FDN,firsttrust-dj-internet?cid=980367,980367,MXN
mexico,iShares US Medical Devices,IHI,ishares-djsu-medical-devices-index?cid=994212,994212,MXN
mexico,Global X SuperDividend,SDIV,global-x-superdividend?cid=1138361,1138361,MXN
mexico,Vanguard Consumer Discretionary,VCR,vanguard-consumer-discretion?cid=980467,980467,MXN
mexico,iShares $ Treasury Bond 1-3Yr UCITS,IBTSN,ishares-$-treasury-bond-1-3?cid=994211,994211,MXN
mexico,iShares Edge US Fxd Incm Bal Rsk,FIBR,ishares-us-fixed-income-balanced?cid=1138364,1138364,MXN
mexico,iShares Global Infrastructure,IGF,ishares-s-p-global-infrastructure?cid=994213,994213,MXN
mexico,Utilities Select Sector SPDR,XLU,spdr-select-sector---utilities?cid=980465,980465,MXN
mexico,VelocityShares 3x Long Crude S&P GSCI ER,UWT,velocityshares-3x-long-crude-oil?cid=1075598,1075598,MXN
mexico,UBS MSCI Canada UCITS USD,CAHUSAN,ubs-msci-canada-ucits-usd?cid=1057369,1057369,MXN
mexico,iShares S&P 500 Industrials Sector Acc,IUISN,ishares-sp-500-inds-sector-acc?cid=1123171,1123171,MXN
mexico,iShares MBS,MBB,ishares-mbs?cid=994210,994210,MXN
mexico,UBS Irl plc MSCI Australia hedged USD A-acc,AUHUSAN,ubs-irl-plc-msci-aust-hdgd-usd-aacc?cid=1057368,1057368,MXN
mexico,iShares 7-10 Year Treasury Bond,IEF,ishares-7-10-year-treasury-bond?cid=994217,994217,MXN
mexico,JPMorgan BetaBuilders Developed Asia ex-Japan,BBAX,jpmorgan-betabuilders-devasia-exjap?cid=1116225,1116225,MXN
mexico,Vanguard USD Emerging Markets Government Bond UCIT,VDEAN,vanguard-usd-em-mkts-gov-bd-acc,1136324,MXN
mexico,Shares JPX-Nikkei 400,JPXN,ishares-s-p-topix-150?cid=994209,994209,MXN
mexico,Vanguard Energy,VDE,vanguard-energy?cid=987072,987072,MXN
mexico,WisdomTree Japan Hedged Equity,DXJ,wisdomtree-japan-total-dividend?cid=980479,980479,MXN
mexico,WisdomTree Asia-Pacific ex-Japan,AXJL,wisdomtree-asia-pacific-x-japan?cid=980477,980477,MXN
mexico,Vanguard Intl High Div Yld,VYMI,vanguard-int-high-div-yld?cid=1131361,1131361,MXN
mexico,Vanguard Value,VTV,vanguard-value-index-fund?cid=980476,980476,MXN
mexico,WisdomTree Japan SmallCap Dividend,DFJ,wisdomtree-japan-smallcap-fund?cid=980480,980480,MXN
mexico,Vanguard Utilities,VPU,vanguard-utilities?cid=980475,980475,MXN
mexico,iShares US Oil & Gas Exploration & Production,IEO,ishares-dj-us-oil-gas-exp.---prod.?cid=994218,994218,MXN
mexico,Vanguard Emerging Markets Government Bond,VWOB,vanguard-emr-mrkts-govt-bd-idx?cid=987071,987071,MXN
mexico,Vanguard Financials,VFH,vanguard-financials?cid=987073,987073,MXN
mexico,WisdomTree Europe SmallCap Dividend,DFE,wisdomtree-europe-smallcap-div.?cid=980478,980478,MXN
mexico,Vanguard High Dividend Yield,VYM,vanguard-high-dividend-yield?cid=987074,987074,MXN
mexico,Vanguard Intermediate-Term Bond,BIV,vanguard-bond-etf?cid=987075,987075,MXN
mexico,Vanguard Short-Term Corporate Bond,VCSH,vanguard-short-term-corp-bond?cid=980473,980473,MXN
mexico,iShares US Consumer Services,IYC,ishares-djsu-consumer?cid=994207,994207,MXN
mexico,Vanguard Mid-Cap Value,VOE,vanguard-mid-cap-value?cid=980471,980471,MXN
mexico,Vanguard Information Technology,VGT,vanguard-information-tech?cid=980470,980470,MXN
mexico,Vanguard Health Care,VHT,vanguard-health-care?cid=980469,980469,MXN
mexico,iShares MSCI Global Gold Miners,RING,ishares-msci-global-gold-miners-be?cid=994208,994208,MXN
mexico,Vanguard Consumer Staples,VDC,vanguard-consumer-staples?cid=980468,980468,MXN
mexico,Deutsche X-trackers MSCI EAFE Hedged Equity,DBEF,db-x-msci-eafe-currency-hedged-eq?cid=997098,997098,MXN
mexico,iShares MSCI World UCITS Dist,IWRDN,ishares-msci-world---gbp?cid=994219,994219,MXN
mexico,iShares US Utilities,IDU,ishares-djsu-utilities?cid=997332,997332,MXN
mexico,iShares MSCI BRIC,BKF,ishares-msci-birc?cid=997323,997323,MXN
mexico,iShares Russell 2000 Value,IWN,ishares-russell-2000-value?cid=997324,997324,MXN
mexico,Vanguard Industrials,VIS,vanguard-industrials?cid=997347,997347,MXN
mexico,iShares S&P Small-Cap 600 Value,IJS,ishares-s-p-smallcap-600-values?cid=997326,997326,MXN
mexico,Vanguard Growth,VUG,vanguard-growth-index-fund?cid=997346,997346,MXN
mexico,iShares US Aerospace & Defense,ITA,ishares-djsu-aerospace---defense?cid=997328,997328,MXN
mexico,iShares US Consumer Goods,IYK,ishares-djsu-consumer-goods-index?cid=997329,997329,MXN
mexico,VanEck Vectors Steel,SLX,salix-pharmaceuticals-ltd.?cid=997345,997345,MXN
mexico,iShares US Industrials,IYJ,ishares-djsu-industrial-sector?cid=997330,997330,MXN
mexico,iShares US Regional Banks,IAT,ishares-djsu-regional-banks-index?cid=997331,997331,MXN
mexico,PIMCO 1-5 Year US TIPS Exchange-Traded,STPZ,pimco-1-5-year-us-tips-index-fund?cid=997333,997333,MXN
mexico,iShares Global Financials,IXG,ishares-s-p-global-financial?cid=997320,997320,MXN
mexico,PIMCO Investment Grade Corporate Bond,CORP,pimco-investment-grade-corp-bond?cid=997334,997334,MXN
mexico,PowerShares DB Base Metals,DBB,powershares-db-base-metals-fund?cid=997335,997335,MXN
mexico,VanEck Vectors Russia Small-Cap,RSXJ,marketvectors-russia-small-cap?cid=997344,997344,MXN
mexico,PowerShares DB Commodity Tracking,DBC,powershares-db-commodity-index?cid=997336,997336,MXN
mexico,PowerShares Emerging Markets Sovereign Debt,PCY,powershares-em-sovereign-debt?cid=997337,997337,MXN
mexico,SPDR S&P Dividend,SDY,spdr-s-p-dividend?cid=997338,997338,MXN
mexico,VanEck Vectors Pharmaceutical,PPH,holdrs-merrill-lynch-pharma.?cid=997343,997343,MXN
mexico,SPDR S&P Metals & Mining,XME,spdr-s-p-metals---mining?cid=997339,997339,MXN
mexico,VanEck Vectors Oil Services,OIH,market-vectors-oil-services?cid=997342,997342,MXN
mexico,United States Natural Gas,UNG,us-natural-gas-fund?cid=997340,997340,MXN
mexico,Vanguard Short-Term Government Bond,VGSH,vanguard-short-term-gov.-bond?cid=997349,997349,MXN
mexico,iShares Emerging Markets Local Currency Bond,LEMB,ishares-em-local-currency-bond?cid=997318,997318,MXN
mexico,iShares US Oil Equipment & Services,IEZ,ishares-djsu-oil-equipment---serv.?cid=994220,994220,MXN
mexico,First Trust Financial AlphaDEX,FXO,firsttrust-financials-alphadex?cid=997306,997306,MXN
mexico,iShares MSCI EAFE Small-Cap,SCZ,ishares-msci-eafe-small-cap?cid=994221,994221,MXN
mexico,iShares US Telecommunications,IYZ,ishares-djsu-telecommunications?cid=994222,994222,MXN
mexico,UBS Irl plc MSCI USA A-acc,USAUSWN,ubs-irl-plc-msci-usa-aacc?cid=1057367,1057367,MXN
mexico,iShares Mortgage Real Estate Capped,REM,ishares-nareit-mortgage-reits?cid=994223,994223,MXN
mexico,iShares Global Clean Energy,ICLN,ishares-s-p-global-clean-energy?cid=994225,994225,MXN
mexico,iShares S&P 500 USD Energy,IUESN,ishares-s-p-500-usd-energy?cid=1057365,1057365,MXN
mexico,iShares Aaa - A Rated Corporate Bond,QLTA,ishares-aaa---a-rated-corp-bond?cid=994228,994228,MXN
mexico,VanEck Vectors JP Morgan EM Local Currency Bd,EMLC,marketvectors-em-local-curr.-bond?cid=997341,997341,MXN
mexico,ETFS Physical Precious Metal Basket Shares,GLTR,physical-pr.-metals-basket-sh.?cid=997304,997304,MXN
mexico,First Trust Emerging Markets Small Cap AlphaDEX,FEMS,firsttrust-em-small-cap-alphadex?cid=997305,997305,MXN
mexico,WisdomTree Emerging Markets SmallCap Dividend,DGS,wisdomtree-emerging-mrkt-smallcap?cid=997352,997352,MXN
mexico,iShares Edge MSCI USA Value Factor,VLUE,ishares-msci-usa-value-factor?cid=997317,997317,MXN
mexico,First Trust Industrials/Producer Durables AlphaDEX,FXR,firsttrust-industrials-alphadex?cid=997307,997307,MXN
mexico,First Trust ISE-Revere Natural Gas,FCG,firsttrust-ise-revere-natural-gas?cid=997308,997308,MXN
mexico,WisdomTree Emerging Markets High Dividend,DEM,wisdomtree-eme-income-fund?cid=997351,997351,MXN
mexico,First Trust Morningstar Dividend Leaders,FDL,firsttrust-morningstar?cid=997310,997310,MXN
mexico,First Trust Value Line Dividend,FVD,firsttrust-value-line-dividend?cid=997311,997311,MXN
mexico,Vanguard Total Bond Market,BND,vanguard-total-bond-market?cid=997350,997350,MXN
mexico,Guggenheim CurrencyShares British Pound Sterling,FXB,rydex-currencyshares-gbp-tr.?cid=997313,997313,MXN
mexico,iShares Core Dividend Growth,DGRO,ishares-core-dividend-growth?cid=997314,997314,MXN
mexico,iShares Edge MSCI Min Vol EAFE,EFAV,ishares-msci-eafe-min-volatility?cid=997315,997315,MXN
mexico,iShares Edge MSCI Min Vol Global,ACWV,ishares-msci-all-country-min.-vol.?cid=997316,997316,MXN
mexico,SPDR S&P Retail,XRT,spdr-s-p-retail?cid=980464,980464,MXN
mexico,PowerShares DB Agriculture,DBA,powershares-db-agriculture-fund?cid=37552,37552,MXN
mexico,SPDR S&P Regional Banking,KRE,spdr-kbw-regional-banking?cid=980463,980463,MXN
mexico,WisdomTree Europe Hedged Equity,HEDJ,wisdomtree-intl-hedged-equity-fund?cid=956451,956451,MXN
mexico,iShares MSCI ACWI,ACWI,ishares-msci-acwi-index-fund?cid=48335,48335,MXN
mexico,VanEck Vectors Brazil Small-Cap,BRF,marketvectors-brazil-small-cap?cid=48338,48338,MXN
mexico,iShares MSCI Germany,EWG,ishare-msci-germany?cid=48341,48341,MXN
mexico,iShares MSCI United Kingdom,EWU,ishares-msci-uk?cid=48344,48344,MXN
mexico,iShares iBoxx $ High Yield Corporate Bond,HYG,ishares-h-y-corporate-bond?cid=48346,48346,MXN
mexico,iShares S&P 500 Value,IVE,ishares-s-p-500-value-index-fund?cid=48347,48347,MXN
mexico,iShares EURO STOXX Banks 30-15 UCITS,SX7EEXN,ishares-euro-stoxx-banks---de?cid=48348,48348,MXN
mexico,Vanguard FTSE Developed Markets,VEA,vanguard-europe-pacific?cid=48349,48349,MXN
mexico,Vanguard Global ex-US Real Estate,VNQI,vanguard-global-ex-su-real-estate?cid=48351,48351,MXN
mexico,Energy Select Sector SPDR,XLE,spdr-energy-select-sector-fund?cid=48352,48352,MXN
mexico,Industrial Select Sector SPDR,XLI,industrial-sector-spdr-trust?cid=48354,48354,MXN
mexico,Deutsche X-trackers MSCI Emerging Markets Hedged E,DBEM,db-x-msci-em-currency-hedged-eq?cid=956452,956452,MXN
mexico,SPDR S&P China,GXC,spdr-s-p-china?cid=48332,48332,MXN
mexico,Actinver Casa de Bolsa Dlr Trac,DLRTC15,actinver-casa-de-bolsa-dlr-trac,956453,MXN
mexico,Actinver Casa de Bolsa Pso Trac,PSOTC15,actinver-casa-de-bolsa-pso-trac,956454,MXN
mexico,iShares Currency Hedged MSCI Germany,HEWG,ishares-cur-hedged-msci-geramy-mx?cid=956455,956455,MXN
mexico,PureFunds ISE Cyber Security,HACK,purefunds-ise-cyber-security?cid=956456,956456,MXN
mexico,Deutsche X-trackers MSCI Europe Hedged Equity,DBEU,db-x-trackers-msci-europe-hdgd?cid=980362,980362,MXN
mexico,Deutsche X-trackers MSCI Germany Hedged Equity,DBGR,db-x-trackers-msci-ger-hgd-eq?cid=980363,980363,MXN
mexico,Deutsche X-trackers MSCI Japan Hedged Equity,DBJP,db-x-msci-japan-curr.-hedged-eq?cid=980364,980364,MXN
mexico,First Trust Consumer Discretionary AlphaDEX,FXD,firsttrust-cons.-discret.-alphadex?cid=980366,980366,MXN
mexico,First Trust Health Care AlphaDEX,FXH,firsttrust-health-care-alphadex?cid=980369,980369,MXN
mexico,First Trust Large Cap Core AlphaDEX,FEX,firsttrust-large-cap-core-alphadex?cid=980370,980370,MXN
mexico,First Trust STOXX European Select Dividend,FDD,firsttrust-djstoxx-select-div.-30?cid=980371,980371,MXN
mexico,SPDR S&P Bank,KBE,spdr-kbw-bank?cid=48333,48333,MXN
mexico,iShares Dow Jones US,IYY,ishares-djsu-total-market-index?cid=48328,48328,MXN
mexico,Guggenheim CurrencyShares Euro,FXE,rydex-currencyshares-euro-currency?cid=980373,980373,MXN
mexico,iShares China Large-Cap,FXI,ishares-ftse-xinhua-china-25?cid=48299,48299,MXN
mexico,iShares Mexico Corporate Bond TRAC,CORPTRC,ishares-mexico-corporate-bond-trac,37618,MXN
mexico,S&P/Valmer Mexico M10TRAC,M10TRAC,ishares-latixx-mexico-m10trac,37619,MXN
mexico,S&P/Valmer Mexico CETETRC,CETETRC,ishares-latixx-mexico-cetetrac,37620,MXN
mexico,PowerShares DB US Dollar Bullish,UUP,powershares-db-usd-index-bullish?cid=37648,37648,MXN
mexico,BBVA-BMV Mexico Consumo Frecuente RT TRAC,CONSUMO10,consumo-10,39090,MXN
mexico,BBVA-BMV Mexico Enlace RT TRAC,ENLACE10,enlace-10,39092,MXN
mexico,iShares IRT LargeCap Total Return TRAC,ILCTRAC,shares-ipc-lrgcap-tr-trac,39095,MXN
mexico,iShares S&P/Valmer Mexico M5TRAC,M5TRAC,ishares-latixx-mexico-m5trac,39097,MXN
mexico,iShares S&P/VALMER Mexico UDITRAC,UDITRAC,ishares-latixx-mexico-uditrac,39100,MXN
mexico,iShares MSCI Pacific ex Japan,EPP,ishares-msci-pac-x-jp?cid=48295,48295,MXN
mexico,iShares MSCI EAFE,EFA,ishares-msci-eafe-index?cid=48297,48297,MXN
mexico,iShares Core S&P Small-Cap,IJR,ishares-s-p-smallcap-600-index?cid=48301,48301,MXN
